,Date,casos_confirmados_global,muertes_global,COUNTRY_CODE,TOTAL_CASES,CASES_DAILY,TOTAL_RECOVERED,RECOVERED_DAILY,TOTAL_DEATHS,DEATHS_DAILY,PANIC_INDEX,MEDIA_HYPE_INDEX,FAKE_NEWS_INDEX,SENTIMENT_INDEX,INFODEMIC_INDEX,MEDIA_COVERAGE_INDEX,Open,High,Low,Close,Adj Close,Volume
380,2021-02-05,211513224,4741970,XX,105759621,535201,58607157,281287,2368807,17142,2.05,27.41,0.59,-9.92,48.43,73.49,36931.546875,38225.90625,36658.76171875,38144.30859375,38144.30859375,58598066402
381,2021-02-06,212381128,4764770,XX,106193757,434136,58901714,294557,2380206,11399,1.94,29.24,0.68,-10.22,47.01,71.55,38138.38671875,40846.546875,38138.38671875,39266.01171875,39266.01171875,71326033653
382,2021-02-07,213080882,4779366,XX,106545339,351582,59179149,277435,2387496,7290,2.02,26.14,0.56,-9.58,44.89,72.52,39250.19140625,39621.8359375,37446.15234375,38903.44140625,38903.44140625,65500641143
383,2021-02-08,213759808,4798174,XX,106885357,340018,59411983,232834,2396892,9396,3.3,27.42,0.36,1.81,46.63,71.62,38886.828125,46203.9296875,38076.32421875,46196.46484375,46196.46484375,101467222687
384,2021-02-09,214578452,4829036,XX,107293406,408049,59783591,371608,2412296,15404,2.34,29.22,0.47,2.26,47.21,72.32,46184.9921875,48003.72265625,45166.9609375,46481.10546875,46481.10546875,91809846886
385,2021-02-10,215461234,4857106,XX,107733686,440280,60052899,269308,2426303,14007,1.89,27.71,0.56,0.55,50.38,72.91,46469.76171875,47145.56640625,43881.15234375,44918.18359375,44918.18359375,87301089896
386,2021-02-11,216350412,4884664,XX,108178319,444633,60328984,276085,2440059,13756,1.86,25.64,0.44,0.79,49.11,73.04,44898.7109375,48463.46875,44187.76171875,47909.33203125,47909.33203125,81388911810
387,2021-02-12,217210580,4910720,XX,108608529,430210,60616583,287599,2453047,12988,1.94,26.71,0.67,0.38,49.75,72.19,47877.03515625,48745.734375,46424.9765625,47504.8515625,47504.8515625,76555041196
388,2021-02-13,217968360,4931558,XX,108988135,379606,60862826,246243,2463442,10395,1.92,27.1,0.57,-1.92,47.75,71.97,47491.203125,48047.74609375,46392.28125,47105.515625,47105.515625,70250456155
389,2021-02-14,218583422,4944856,XX,109296322,308187,61058257,195431,2470051,6609,3.52,24.75,0.39,-13.4,43.77,70.32,47114.5078125,49487.640625,47114.5078125,48717.2890625,48717.2890625,71248675228
390,2021-02-15,219145076,4959814,XX,109577356,281034,61346870,288613,2477522,7471,2.56,28.04,0.24,-20.44,43.53,71.15,48696.53515625,48875.5703125,46347.4765625,47945.05859375,47945.05859375,77069903166
391,2021-02-16,219868004,4982518,XX,109938150,360794,61582275,235405,2488863,11341,1.67,27.84,1.42,-19.53,45.38,69.97,47944.45703125,50341.1015625,47201.3046875,49199.87109375,49199.87109375,77049582886
392,2021-02-17,220645076,5006444,XX,110325545,387395,61876216,293941,2500789,11926,2.03,27.48,0.43,-17.57,46.12,71.96,49207.27734375,52533.9140625,49072.37890625,52149.0078125,52149.0078125,80820545404
393,2021-02-18,221466946,5030282,XX,110736274,410729,62112834,236618,2512680,11891,2.01,29.27,0.41,-17.65,48.35,71.53,52140.97265625,52474.10546875,51015.765625,51679.796875,51679.796875,52054723579
394,2021-02-19,222286764,5053666,XX,111146318,410044,62347470,234636,2524361,11681,1.97,27.23,0.54,-18.08,49.88,71.72,51675.98046875,56113.65234375,50937.27734375,55888.1328125,55888.1328125,63495496918
395,2021-02-20,223034094,5071168,XX,111519858,373540,62616686,269216,2533097,8736,1.85,26.73,0.55,-17.35,47.68,71.8,55887.3359375,57505.2265625,54626.55859375,56099.51953125,56099.51953125,68145460026
396,2021-02-21,223669450,5084204,XX,111838041,318183,62833943,217257,2539600,6503,1.95,23.92,0.62,-7.51,43.89,67.69,56068.56640625,58330.5703125,55672.609375,57539.9453125,57539.9453125,51897585191
397,2021-02-22,224259834,5098952,XX,112133673,295632,63016513,182570,2546973,7373,1.9,25.56,0.41,-2.3,43.51,70.65,57532.73828125,57533.390625,48967.56640625,54207.3203125,54207.3203125,92052420332
398,2021-02-23,225050174,5122322,XX,112528295,394622,63295143,278630,2558654,11681,1.82,28.42,0.47,-2.89,46.84,71.71,54204.9296875,54204.9296875,45290.58984375,48824.42578125,48824.42578125,106102492824
399,2021-02-24,225945824,5147386,XX,112975452,447157,63504602,209459,2571144,12490,1.3,25.51,0.37,-3.06,48.33,71.99,48835.0859375,51290.13671875,47213.5,49705.33203125,49705.33203125,63695521388
400,2021-02-25,226851326,5168700,XX,113428107,452655,63732294,227692,2581787,10643,1.42,25.76,0.27,-2.55,48.73,72.87,49709.08203125,51948.96875,47093.8515625,47093.8515625,47093.8515625,54506565949
401,2021-02-26,227734374,5190286,XX,113869790,441683,63992562,260268,2592565,10778,1.36,25.28,0.31,-1.68,51.39,72.57,47180.46484375,48370.78515625,44454.84375,46339.76171875,46339.76171875,350967941479
402,2021-02-27,228525954,5207274,XX,114265821,396031,64243284,250722,2601051,8486,2.2,25.8,0.28,-0.38,49.52,72.22,46344.7734375,48253.26953125,45269.02734375,46188.453125,46188.453125,45910946382
403,2021-02-28,229140022,5219802,XX,114573784,307963,64418461,175177,2607297,6246,2.1,25.65,0.61,-10.49,44.11,70.83,46194.015625,46716.4296875,43241.6171875,45137.76953125,45137.76953125,53443887451
404,2021-03-01,229751036,5235204,XX,114879139,305355,64633387,214926,2614993,7696,2.05,27.28,0.66,-8.76,44.66,72.63,45159.50390625,49784.015625,45115.09375,49631.2421875,49631.2421875,53891300112
405,2021-03-02,230383272,5256056,XX,115194247,315108,64903491,270104,2625403,10410,1.62,28.34,0.6,-8.14,47.24,71.75,49612.10546875,50127.51171875,47228.84375,48378.98828125,48378.98828125,47530897720
406,2021-03-03,231271290,5279574,XX,115639159,444912,65132899,229408,2637113,11710,2.04,26.8,0.66,-8.22,48.27,72.3,48415.81640625,52535.13671875,48274.3203125,50538.2421875,50538.2421875,53220811975
407,2021-03-04,232187868,5300386,XX,116096878,457719,65383179,250280,2647493,10380,2.01,27.59,0.43,-9.82,47.4,72.92,50522.3046875,51735.08984375,47656.9296875,48561.16796875,48561.16796875,52343816680
408,2021-03-05,233085934,5321416,XX,116545237,448359,65609539,226360,2658010,10517,1.58,25.49,0.4,-10.59,48.02,72.39,48527.03125,49396.4296875,46542.515625,48927.3046875,48927.3046875,48625928883
409,2021-03-06,233912410,5337608,XX,116959265,414028,65846042,236503,2666090,8080,2.07,29.1,0.34,-10.01,47.88,71.78,48899.23046875,49147.21875,47257.52734375,48912.3828125,48912.3828125,34363564661
410,2021-03-07,234657030,5349398,XX,117332267,373002,66084362,238320,2671976,5886,3.44,27.23,0.36,1.65,43.59,70.83,48918.6796875,51384.3671875,48918.6796875,51206.69140625,51206.69140625,43137459378
411,2021-03-08,235266006,5363906,XX,117636378,304111,66358920,274558,2679232,7256,2.11,27.97,1.41,3.21,43.38,72.4,51174.1171875,52314.0703125,49506.0546875,52246.5234375,52246.5234375,48597428048
412,2021-03-09,236099624,5385134,XX,118052224,415846,66621153,262233,2689827,10595,1.83,27.61,0.93,3.34,46.84,71.11,52272.96875,54824.1171875,51981.83203125,54824.1171875,54824.1171875,50912227385
413,2021-03-10,237041442,5405602,XX,118523105,470881,66856509,235356,2700028,10201,1.66,25.22,0.34,3.68,47.39,71.25,54824.01171875,57258.25390625,53290.890625,56008.55078125,56008.55078125,57295577614
414,2021-03-11,238002894,5425998,XX,119003148,480043,67129126,272617,2710206,10178,2.2,26.65,0.56,4.94,48.8,72.64,55963.1796875,58091.0625,54484.59375,57805.12109375,57805.12109375,56772343595
415,2021-03-12,238982356,5445768,XX,119492492,489344,67397682,268556,2720079,9873,2.42,28.59,0.41,5.22,49.53,72.3,57821.21875,57996.62109375,55376.6484375,57332.08984375,57332.08984375,55689944702
416,2021-03-13,239890568,5462546,XX,119946975,454483,67650214,252532,2728459,8380,2.58,28.45,0.57,3.14,47.91,71.62,57343.37109375,61683.86328125,56217.97265625,61243.0859375,61243.0859375,60669829814
417,2021-03-14,240617324,5474262,XX,120310857,363882,67895902,245688,2734300,5841,2.27,27.58,0.49,-6.04,43.5,70.26,61221.1328125,61597.91796875,59302.31640625,59302.31640625,59302.31640625,43901225564
418,2021-03-15,241322852,5489614,XX,120664319,353462,68185781,289879,2741967,7667,2.54,30.5,0.48,-18.96,44.17,71.18,59267.4296875,60540.9921875,55393.1640625,55907.19921875,55907.19921875,66419369890
419,2021-03-16,242264506,5510908,XX,121134111,469792,68452266,266485,2752610,10643,2.42,28.26,0.87,-19.5,46.43,70.64,55840.78515625,56833.1796875,53555.02734375,56804.90234375,56804.90234375,59749798599
420,2021-03-17,243364630,5532106,XX,121683968,549857,68716802,264536,2763185,10575,1.86,27.06,0.37,-20.07,47.14,70.47,56825.828125,58969.81640625,54528.62890625,58870.89453125,58870.89453125,60258313191
421,2021-03-18,244460944,5553578,XX,122230877,546909,68985878,269076,2773907,10722,2.62,27.07,0.74,-20.19,46.59,71.44,58893.078125,60116.25,54253.578125,57858.921875,57858.921875,55746041000
422,2021-03-19,245584740,5575238,XX,122792538,561661,69264939,279061,2784717,10810,2.4,27.71,0.51,-31.23,48.31,71.73,57850.44140625,59498.375,56643.703125,58346.65234375,58346.65234375,49063873786
423,2021-03-20,246578542,5592610,XX,123290033,497495,69523150,258211,2793399,8682,2.24,26.78,0.41,-34.1,47.02,70.79,58332.26171875,60031.28515625,58213.296875,58313.64453125,58313.64453125,50361731222
424,2021-03-21,247450362,5609478,XX,123726652,436619,69803249,280099,2801793,8394,2.71,26.44,0.29,-29.53,42.08,68.49,58309.9140625,58767.8984375,56005.6171875,57523.421875,57523.421875,51943414539
425,2021-03-22,248291036,5625658,XX,124147811,421159,70137878,334629,2809869,8076,2.96,26.43,0.41,-29.51,43.6,70.03,57517.890625,58471.48046875,54288.15625,54529.14453125,54529.14453125,56521454974
426,2021-03-23,249332190,5648656,XX,124666358,518547,70451020,313142,2821357,11488,2.13,25.82,0.37,-29.9,46.53,69.95,54511.66015625,55985.44140625,53470.6953125,54738.9453125,54738.9453125,56435023914
427,2021-03-24,250607510,5670054,XX,125303965,637607,70786662,335642,2832023,10666,2.15,25.53,0.44,-41.52,47.19,71.05,54710.48828125,57262.3828125,52514.33203125,52774.265625,52774.265625,70567223787
428,2021-03-25,251909478,5693136,XX,125955079,651114,71098479,311817,2843538,11515,2.46,25.76,0.48,-41.42,48.91,70.83,52726.74609375,53392.38671875,50856.5703125,51704.16015625,51704.16015625,67999812841
429,2021-03-26,253189064,5718664,XX,126593643,638564,71463065,364586,2856284,12746,2.12,27.28,0.65,-30.42,49.83,70.46,51683.01171875,55137.3125,51579.85546875,55137.3125,55137.3125,56652197978
430,2021-03-27,254353660,5738982,XX,127177230,583587,71768318,305253,2866425,10141,1.87,25.48,0.41,-25.43,47.41,69.44,55137.56640625,56568.21484375,54242.91015625,55973.51171875,55973.51171875,47266542233
431,2021-03-28,255306668,5753434,XX,127654469,477239,72097106,328788,2873629,7204,2.88,26.37,0.42,-27.32,45.19,67.65,55974.94140625,56610.3125,55071.11328125,55950.74609375,55950.74609375,47686580918
432,2021-03-29,256225046,5770920,XX,128114752,460283,72401542,304436,2882366,8737,2.24,24.67,0.5,-22.34,44.26,68.6,55947.8984375,58342.09765625,55139.33984375,57750.19921875,57750.19921875,57625587027
433,2021-03-30,257376448,5794918,XX,128688620,573868,72736785,335243,2894352,11986,2.7,28.28,0.37,-24.51,45.82,70.43,57750.1328125,59447.22265625,57251.55078125,58917.69140625,58917.69140625,54414116432
434,2021-03-31,258742152,5820680,XX,129371277,682657,73119294,382509,2907199,12847,1.97,26.27,0.42,-12.76,50.22,70.94,58930.27734375,59930.02734375,57726.41796875,58918.83203125,58918.83203125,65520826225
435,2021-04-01,260158998,5845354,XX,130080265,708988,73464080,344786,2919522,12323,1.81,26.09,0.35,-12.23,48.38,71.35,58926.5625,59586.0703125,58505.27734375,59095.80859375,59095.80859375,61669163792
436,2021-04-02,261436770,5866420,XX,130718754,638489,73784287,320207,2930038,10516,2.05,26.72,0.27,-12.41,45.9,70.06,59098.87890625,60267.1875,58869.28125,59384.3125,59384.3125,58727860620
437,2021-04-03,262489776,5884984,XX,131246017,527263,74150288,366001,2939303,9265,1.81,29.06,0.27,-11.24,46.06,69.61,59397.41015625,60110.26953125,57603.890625,57603.890625,57603.890625,59641344484
438,2021-04-04,263604614,5899712,XX,131804965,558948,74498476,348188,2946668,7365,2.37,27.39,0.39,-12.76,42.68,69.29,57604.83984375,58913.74609375,57168.67578125,58758.5546875,58758.5546875,50749662970
439,2021-04-05,264589506,5916306,XX,132297383,492418,74846289,347813,2954943,8275,1.93,27.15,0.27,-17.28,43.17,69.72,58760.875,59891.296875,57694.82421875,59057.87890625,59057.87890625,60706272115
440,2021-04-06,265804230,5941238,XX,132903876,606493,75216285,369996,2967403,12460,2.27,26.77,0.52,-27.62,45.96,68.11,59171.93359375,59479.578125,57646.80859375,58192.359375,58192.359375,66058027988
441,2021-04-07,267174162,5972440,XX,133587414,683538,75699590,483305,2983000,15597,1.99,27.85,0.63,-28.81,46.28,70.24,58186.5078125,58731.14453125,55604.0234375,56048.9375,56048.9375,75645303584
442,2021-04-08,268859234,6001084,XX,134430023,842609,76094849,395259,2997304,14304,2.17,26.49,0.42,-31.27,45.46,70.95,56099.9140625,58338.73828125,55879.0859375,58323.953125,58323.953125,53053855641
443,2021-04-09,270350942,6029732,XX,135175935,745912,76548562,453713,3011627,14323,2.42,25.57,0.7,-32.29,45.45,69.99,58326.5625,58937.046875,57807.86328125,58245.00390625,58245.00390625,46655208546
444,2021-04-10,271683286,6055466,XX,135841409,665474,76933556,384994,3024518,12891,2.49,25.6,0.5,-34.45,46.19,69.62,58253.77734375,61276.6640625,58038.70703125,59793.234375,59793.234375,58238470525
445,2021-04-11,273069954,6073630,XX,136536327,694918,77464028,530472,3033601,9083,2.64,24.16,0.97,-27.75,43.95,69.18,59846.23046875,60790.5546875,59289.796875,60204.96484375,60204.96484375,46280252580
446,2021-04-12,274293472,6093800,XX,137148249,611922,77858760,394732,3043684,10083,2.22,25.05,0.43,-14.92,43.84,69.78,60175.9453125,61253.03515625,59589.875,59893.453125,59893.453125,51828688519
447,2021-04-13,275859442,6121538,XX,137932490,784241,78345222,486462,3057538,13854,1.72,24.56,0.3,-3.0,44.83,68.51,59890.01953125,63742.28515625,59869.95703125,63503.45703125,63503.45703125,69983454362
448,2021-04-14,277503496,6149636,XX,138751167,818677,78792112,446890,3071581,14043,1.92,26.62,0.23,-1.0,46.23,70.27,63523.75390625,64863.09765625,61554.796875,63109.6953125,63109.6953125,77451779687
449,2021-04-15,279135732,6176848,XX,139567152,815985,79236514,444402,3085192,13611,2.04,24.62,0.19,-1.7,43.97,69.91,63075.1953125,63821.671875,62208.96484375,63314.01171875,63314.01171875,60954381579
450,2021-04-16,280852172,6203578,XX,140425972,858820,79740631,504117,3098555,13363,1.76,23.82,0.47,-0.27,47.3,69.79,63258.50390625,63594.72265625,60222.53125,61572.7890625,61572.7890625,84293007468
451,2021-04-17,282432654,6228514,XX,141215927,789955,80259167,518536,3111018,12463,2.19,23.32,0.4,1.53,45.63,68.21,61529.921875,62572.17578125,60361.3515625,60683.8203125,60683.8203125,66138759198
452,2021-04-18,283796382,6246762,XX,141899185,683258,80839358,580191,3120146,9128,2.55,25.31,0.22,2.95,40.46,68.26,60701.88671875,61057.45703125,52829.53515625,56216.18359375,56216.18359375,97468872758
453,2021-04-19,285175816,6269380,XX,142589397,690212,81374733,535375,3131455,11309,1.82,25.52,0.22,0.24,42.54,68.63,56191.5859375,57520.0546875,54368.59375,55724.265625,55724.265625,65344865159
454,2021-04-20,286898918,6298086,XX,143449244,859847,81979570,604837,3145803,14348,1.89,23.63,0.3,0.82,45.22,68.41,55681.79296875,57062.1484375,53448.046875,56473.03125,56473.03125,67849323955
455,2021-04-21,288676282,6327410,XX,144336782,887538,82491870,512300,3160457,14654,1.69,22.67,0.28,-0.21,43.92,69.07,56471.12890625,56757.97265625,53695.46875,53906.08984375,53906.08984375,54926612466
456,2021-04-22,290480454,6355172,XX,145239267,902485,83128166,636296,3174337,13880,1.38,22.94,0.28,2.05,46.95,69.04,53857.10546875,55410.23046875,50583.8125,51762.2734375,51762.2734375,74798630778
457,2021-04-23,292284988,6385758,XX,146142668,903401,83767998,639832,3189628,15291,1.54,22.53,0.33,1.66,46.36,68.59,51739.80859375,52120.79296875,47714.6640625,51093.65234375,51093.65234375,86668667320
458,2021-04-24,293916362,6411680,XX,146958343,815675,84344289,576291,3202585,12957,1.73,25.37,0.31,-2.35,44.65,68.48,51143.2265625,51167.5625,48805.28515625,50050.8671875,50050.8671875,49014494781
459,2021-04-25,295366900,6433062,XX,147685511,727168,84878103,533814,3213279,10694,1.39,23.98,0.25,-13.28,41.29,68.54,50052.83203125,50506.01953125,47159.484375,49004.25390625,49004.25390625,46117114240
460,2021-04-26,296730360,6456800,XX,148368195,682684,85565469,687366,3225149,11870,2.01,27.5,0.38,-15.0,43.72,68.28,49077.79296875,54288.00390625,48852.796875,54021.75390625,54021.75390625,58284039825
461,2021-04-27,298439284,6486772,XX,149219312,851117,86246373,680904,3240132,14983,1.64,24.76,0.42,-15.32,45.08,67.86,54030.3046875,55416.96484375,53319.1875,55033.1171875,55033.1171875,49448222757
462,2021-04-28,300248596,6518636,XX,150125346,906034,86843038,596665,3256039,15907,1.87,25.97,0.43,-15.16,46.56,70.62,55036.63671875,56227.20703125,53887.91796875,54824.703125,54824.703125,48000572955
463,2021-04-29,302037520,6550128,XX,151019361,894015,87550354,707316,3271785,15746,1.12,23.08,0.41,-14.87,46.82,69.22,54858.08984375,55115.84375,52418.02734375,53555.109375,53555.109375,46088929780
464,2021-04-30,303801050,6578808,XX,151903137,883776,88236950,686596,3286123,14338,1.62,23.54,0.27,-14.75,48.02,70.4,53568.6640625,57900.71875,53129.6015625,57750.17578125,57750.17578125,52395931985
465,2021-05-01,305390334,6604620,XX,152697941,794804,88919400,682450,3299032,12909,2.59,24.93,0.35,-12.64,44.88,69.59,57714.6640625,58448.33984375,57052.2734375,57828.05078125,57828.05078125,42836427360
466,2021-05-02,306749654,6625176,XX,153373925,675984,89612414,693014,3309310,10278,2.11,25.58,0.63,-3.82,42.7,67.56,57825.86328125,57902.59375,56141.90625,56631.078125,56631.078125,38177405335
467,2021-05-03,308120484,6648934,XX,154060909,686984,90255903,643489,3321187,11877,1.4,22.11,0.5,-1.79,43.37,65.91,56620.2734375,58973.30859375,56590.87109375,57200.29296875,57200.29296875,51713139031
468,2021-05-04,309724876,6677108,XX,154863592,802683,90912803,656900,3335243,14056,1.45,24.93,0.51,-1.57,44.88,69.05,57214.1796875,57214.1796875,53191.42578125,53333.5390625,53333.5390625,68564706967
469,2021-05-05,311418508,6706798,XX,155710868,847276,91626285,713482,3350086,14843,2.22,24.51,0.62,-1.14,46.86,68.9,53252.1640625,57911.36328125,52969.0546875,57424.0078125,57424.0078125,69241316747
470,2021-05-06,313155612,6736078,XX,156578715,867847,92301897,675612,3364702,14616,1.95,23.95,0.4,-0.58,47.45,68.23,57441.30859375,58363.31640625,55382.5078125,56396.515625,56396.515625,69523285106
471,2021-05-07,314818812,6765018,XX,157410391,831676,92998026,696129,3379113,14411,1.49,23.84,0.26,-0.43,49.09,68.7,56413.953125,58606.6328125,55321.84765625,57356.40234375,57356.40234375,68434023376
472,2021-05-08,316391682,6791410,XX,158197618,787227,93709031,711005,3392308,13195,1.44,25.69,0.27,-0.02,45.95,68.61,57352.765625,59464.61328125,56975.2109375,58803.77734375,58803.77734375,65382980634
473,2021-05-09,317664958,6812106,XX,158834962,637344,94371824,662793,3402655,10347,1.59,22.9,0.32,2.42,40.85,67.39,58877.390625,59210.8828125,56482.00390625,58232.31640625,58232.31640625,65906690347
474,2021-05-10,318915404,6834684,XX,159460623,625661,95000510,628686,3413938,11283,1.48,23.79,0.82,3.82,43.21,66.21,58250.87109375,59519.35546875,54071.45703125,55859.796875,55859.796875,71776546298
475,2021-05-11,320394878,6863022,XX,160199528,738905,95751514,751004,3428104,14166,1.32,24.34,0.43,4.18,44.66,68.08,55847.2421875,56872.54296875,54608.65234375,56704.57421875,56704.57421875,61308396325
476,2021-05-12,321914074,6890932,XX,160959481,759953,96399063,647549,3442043,13939,2.04,24.38,0.57,3.34,44.49,69.23,56714.53125,57939.36328125,49150.53515625,49150.53515625,49150.53515625,75215403907
477,2021-05-13,323377124,6918104,XX,161691495,732014,97089180,690117,3455602,13559,1.98,23.97,0.28,-8.38,46.95,68.73,49735.43359375,51330.84375,46980.01953125,49716.19140625,49716.19140625,96721152926
478,2021-05-14,324795034,6944094,XX,162401530,710035,97754527,665347,3468589,12987,2.17,24.47,0.46,-8.14,44.96,69.08,49682.98046875,51438.1171875,48868.578125,49880.53515625,49880.53515625,55737497453
479,2021-05-15,326057644,6968418,XX,163027264,625734,98397064,642537,3483027,14438,2.71,24.81,1.18,-7.61,43.74,68.21,49855.49609375,50639.6640625,46664.140625,46760.1875,46760.1875,59161047474
480,2021-05-16,327147924,6988946,XX,163579582,552318,99064468,667404,3491016,7989,2.7,22.69,0.62,-17.8,39.68,67.03,46716.63671875,49720.04296875,43963.3515625,46456.05859375,46456.05859375,64047871555
481,2021-05-17,328233826,7011882,XX,164120115,540533,99808930,744462,3502486,11470,2.75,23.49,0.42,-28.34,40.62,65.26,46415.8984375,46623.55859375,42207.2890625,43537.51171875,43537.51171875,74903638450
482,2021-05-18,329480042,7040170,XX,164744028,623913,100552043,743113,3516625,14139,1.76,24.58,0.26,-28.66,43.5,68.04,43488.05859375,45812.45703125,42367.83203125,42909.40234375,42909.40234375,56187365084
483,2021-05-19,330827382,7067046,XX,165417581,673553,101250070,698027,3530048,13423,2.39,22.96,0.26,-28.13,43.32,67.49,42944.9765625,43546.1171875,30681.49609375,37002.44140625,37002.44140625,126358098747
484,2021-05-20,331388462,7093386,XX,165698611,281030,101886759,636689,3543212,13164,1.91,22.54,0.49,-17.48,44.31,66.38,36753.66796875,42462.984375,35050.6171875,40782.73828125,40782.73828125,88281943359
485,2021-05-21,332640024,7119210,XX,166325402,626791,102501547,614788,3556119,12907,1.58,23.36,0.44,-17.51,44.36,67.77,40596.94921875,42172.171875,33616.453125,37304.69140625,37304.69140625,82051616861
486,2021-05-22,333784028,7141902,XX,166891698,566296,103118308,616761,3569749,13630,2.09,25.96,0.29,-17.15,44.94,66.78,37371.03125,38831.0546875,35383.68359375,37536.6328125,37536.6328125,57377273240
487,2021-05-23,334742890,7161476,XX,167377309,485611,103620279,501971,3577253,7504,2.54,22.88,0.41,-9.67,39.7,64.99,37531.44921875,38289.21875,31227.33984375,34770.58203125,34770.58203125,78469274361
488,2021-05-24,335643432,7179694,XX,167827876,450567,104247871,627592,3586364,9111,3.13,22.36,0.33,-2.08,41.19,66.11,34700.36328125,39835.140625,34551.08203125,38705.98046875,38705.98046875,67359584098
489,2021-05-25,336713422,7206098,XX,168362583,534707,104824934,577063,3599568,13204,1.88,23.05,0.51,-2.79,43.12,65.46,38795.78125,39776.3515625,36581.4296875,38402.22265625,38402.22265625,56211915803
490,2021-05-26,337854320,7231706,XX,168932444,569861,105380747,555813,3612370,12802,1.8,22.79,0.51,-2.12,43.41,66.75,38392.625,40782.078125,37905.8359375,39294.19921875,39294.19921875,51346735160
491,2021-05-27,338949888,7257400,XX,169479732,547288,106078105,697358,3625227,12857,1.52,22.36,0.57,-2.0,43.51,67.6,39316.890625,40379.6171875,37247.90234375,38436.96875,38436.96875,43210968721
492,2021-05-28,339958656,7281352,XX,169984609,504877,106633068,554963,3637204,11977,1.7,22.92,0.73,-2.88,44.09,66.72,38507.08203125,38856.96875,34779.0390625,35697.60546875,35697.60546875,55200191952
493,2021-05-29,340917978,7302758,XX,170459624,475015,107140668,507600,3650207,13003,1.27,22.33,0.7,-3.67,42.32,65.5,35684.15625,37234.5,33693.9296875,34616.06640625,34616.06640625,45231013335
494,2021-05-30,341696536,7319446,XX,170854884,395260,107630597,489929,3656244,6037,2.23,23.44,0.35,-2.83,39.31,66.84,34607.40625,36400.66796875,33520.73828125,35678.12890625,35678.12890625,31646080921
495,2021-05-31,342470618,7337052,XX,171241659,386775,108159766,529169,3665047,8803,2.05,23.38,0.5,-8.9,39.41,63.98,35658.59375,37468.25,34241.9453125,37332.85546875,37332.85546875,39009847639
496,2021-06-01,343392886,7367530,XX,171702688,461029,108743649,583883,3680285,15238,1.71,23.91,0.36,-15.21,41.23,64.27,37293.79296875,37896.734375,35787.0859375,36684.92578125,36684.92578125,34639423297
497,2021-06-02,344368560,7391296,XX,172190280,487592,109272023,528374,3692168,11883,1.48,22.74,0.22,-15.97,42.67,66.25,36699.921875,38231.33984375,35966.30859375,37575.1796875,37575.1796875,33070867190
498,2021-06-03,345328202,7411466,XX,172670467,480187,109701213,429190,3702252,10084,1.46,21.69,0.39,-15.25,42.66,66.62,37599.41015625,39478.953125,37243.97265625,39208.765625,39208.765625,35460750427
499,2021-06-04,346178348,7432828,XX,173095793,425326,110226715,525502,3712930,10678,1.46,22.11,0.31,-14.8,44.07,66.05,39242.484375,39242.484375,35717.72265625,36894.40625,36894.40625,41831090187
500,2021-06-05,346972106,7451528,XX,173488395,392602,110704845,478130,3724608,11678,1.35,23.26,0.21,-12.72,43.28,65.38,36880.15625,37917.71484375,34900.4140625,35551.95703125,35551.95703125,35959473399
501,2021-06-06,347617592,7465978,XX,173816178,327783,111146371,441526,3729507,4899,1.6,20.57,0.49,-10.81,38.8,64.72,35538.609375,36436.421875,35304.578125,35862.37890625,35862.37890625,28913440585
502,2021-06-07,348261534,7482334,XX,174138148,321970,111568368,421997,3737685,8178,1.65,20.61,0.45,-2.37,39.2,61.75,35835.265625,36790.5703125,33480.640625,33560.70703125,33560.70703125,33683936663
503,2021-06-08,349005206,7503568,XX,174509700,371552,111983104,414736,3748301,10616,1.39,20.84,0.38,5.39,41.28,64.88,33589.51953125,34017.38671875,31114.443359375,33472.6328125,33472.6328125,49902050442
504,2021-06-09,349842296,7523840,XX,174928413,418713,112435799,452695,3758441,10140,1.61,20.29,0.43,5.59,41.18,63.69,33416.9765625,37537.37109375,32475.865234375,37345.12109375,37345.12109375,53972919008
505,2021-06-10,350748394,7555804,XX,175381653,453240,112849488,413689,3774418,15977,1.96,22.26,0.23,4.89,40.74,65.57,37389.515625,38334.32421875,35847.59375,36702.59765625,36702.59765625,43576032854
506,2021-06-11,351592970,7579336,XX,175799377,417724,113225020,375532,3788525,14107,1.38,22.55,0.54,5.19,40.51,65.88,36697.03125,37608.6953125,36044.44921875,37334.3984375,37334.3984375,38699736985
507,2021-06-12,352329326,7598726,XX,176167739,368362,113563994,338974,3798224,9699,1.61,23.39,0.48,-8.26,42.55,64.43,37340.14453125,37408.92578125,34728.19140625,35552.515625,35552.515625,37924228550
508,2021-06-13,352934318,7617238,XX,176475170,307431,113993655,429661,3805133,6909,1.53,22.8,0.49,-9.14,39.87,62.35,35555.7890625,39322.78125,34864.109375,39097.859375,39097.859375,40669112838
509,2021-06-14,353553794,7633368,XX,176784773,309603,114340429,346774,3813196,8063,3.23,25.27,0.25,-9.24,38.67,62.77,39016.96875,40978.36328125,38757.28515625,40218.4765625,40218.4765625,43148914673
510,2021-06-15,354304628,7654950,XX,177160217,375444,114800574,460145,3823985,10789,1.08,21.05,0.46,-9.81,41.11,65.6,40427.16796875,41295.26953125,39609.46875,40406.26953125,40406.26953125,46420149185
511,2021-06-16,355082462,7675008,XX,177549129,388912,115149801,349227,3834007,10022,1.65,21.74,0.39,-10.71,41.61,65.83,40168.69140625,40516.77734375,38176.03515625,38347.0625,38347.0625,39211635100
